date,serial_number,model,capacity_bytes,failure,read-error-rate-normal,read-error-rate-raw,throughput-performance-normal,throughput-performance-raw,spin-up-time-normal,spin-up-time-raw,start/stop-count-normal,start/stop-count-raw,reallocated-sectors-count-normal,reallocated-sectors-count-raw,seek-error-rate-normal,seek-error-rate-raw,seek-time-performance-normal,seek-time-performance-raw,power-on-hours-normal,power-on-hours-raw,spin-retry-count-normal,spin-retry-count-raw,recalibration-retries-normal,recalibration-retries-raw,power-cycle-count-normal,power-cycle-count-raw,soft-read-error-rate-normal,soft-read-error-rate-raw,current-helium-level-normal,current-helium-level-raw,available-reserved-space-normal,available-reserved-space-raw,ssd-wear-leveling-count-normal,ssd-wear-leveling-count-raw,unexpected-power-loss-count-normal,unexpected-power-loss-count-raw,power-loss-protection-failure-normal,power-loss-protection-failure-raw,wear-range-delta-normal,wear-range-delta-raw,used-reserved-block-count-total-normal,used-reserved-block-count-total-raw,unused-reserved-block-count-total-normal,unused-reserved-block-count-total-raw,program-fail-count-total-normal,program-fail-count-total-raw,erase-fail-count-normal,erase-fail-count-raw,sata-downshift-error-count-normal,sata-downshift-error-count-raw,end-to-end-error-normal,end-to-end-error-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,command-timeout-normal,command-timeout-raw,high-fly-writes-normal,high-fly-writes-raw,temperature-difference-normal,temperature-difference-raw,g-sense-error-rate-normal,g-sense-error-rate-raw,power-off-retract-count-normal,power-off-retract-count-raw,load-cycle-count-normal,load-cycle-count-raw,temperature-normal,temperature-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,reallocation-event-count-normal,reallocation-event-count-raw,current-pending-sector-count-normal,current-pending-sector-count-raw,(offline)-uncorrectable-sector-count-normal,(offline)-uncorrectable-sector-count-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,multi-zone-error-rate-normal,multi-zone-error-rate-raw,data-address-mark-errors-normal,data-address-mark-errors-raw,flying-height-normal,flying-height-raw,vibration-during-write-normal,vibration-during-write-raw,disk-shift-normal,disk-shift-raw,loaded-hours-normal,loaded-hours-raw,load/unload-retry-count-normal,load/unload-retry-count-raw,load-friction-normal,load-friction-raw,load/unload-cycle-count-normal,load/unload-cycle-count-raw,load-'in'-time-normal,load-'in'-time-raw,life-left-(ssds)-normal,life-left-(ssds)-raw,endurance-remaining-normal,endurance-remaining-raw,media-wearout-indicator-(ssds)-normal,media-wearout-indicator-(ssds)-raw,average-erase-count-and-maximum-erase-count-normal,average-erase-count-and-maximum-erase-count-raw,good-block-count-and-system(free)-block-count-normal,good-block-count-and-system(free)-block-count-raw,head-flying-hours-normal,head-flying-hours-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw,read-error-retry-rate-normal,read-error-retry-rate-raw,minimum-spares-remaining-normal,minimum-spares-remaining-raw,newly-added-bad-flash-block-normal,newly-added-bad-flash-block-raw,free-fall-protection-normal,free-fall-protection-raw
2021-04-01,ZL00522N,ST12000NM0008,1.20001E+13,0,76,44214496,,,98,0,100,2,100,0,83,207506681,,,91,8600,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,79,21,,,100,0,100,467,21,21,1,44214496,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8525,100,55765723160,100,1.03459E+11,,,,,,,,
2021-04-17,ZA1814FC,ST8000NM0055,8E+12,1,62,186471232,,,89,0,100,17,94,25512,86,420138881,,,64,32322,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,100,0,62,38,100,0,100,0,65,35,96,8646,100,13,80,41547,35,35,83,186471232,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32270,100,69848420008,100,2.72E+11,,,,,,,,
2021-05-15,ZHZ3R846,ST12000NM0008,1.20001E+13,1,75,33722120,,,99,0,100,1,100,0,88,681242472,,,85,13621,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,126,100,1128,27,27,1,33722120,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13414,100,66538988776,100,2.21582E+11,,,,,,,,
2021-05-12,Z302SQH3,ST4000DM000,4.00079E+12,1,119,206588544,,,91,0,100,9,100,0,74,26590174,,,43,50113,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,90,10,100,0,100,0,78,22,100,0,100,0,90,21079,22,22,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49993,100,65729594648,100,3.81655E+11,,,,,,,,
2021-04-01,ZA1814JQ,ST8000NM0055,8.00156E+12,0,78,58560136,,,89,0,100,17,100,0,96,4035466203,,,64,31934,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,74,26,95,10332,100,13,77,46667,26,26,78,58560136,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31881,100,69421712312,100,2.59867E+11,,,,,,,,
2021-04-01,Z820A01CF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7958,100,5,100,0,100,0,100,0,70,12226,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,1,100,11,100,30,,,100,0,100,0,100,0,200,0,,,,,,,,,100,917506,70,12222,100,0,100,0,,,100,590,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,70D0A01CF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7765,100,3,100,0,100,0,100,0,90,4216,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,2,100,17,100,24,,,100,0,100,0,100,0,200,0,,,,,,,,,100,69074954,90,4137,100,0,100,0,,,100,590,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZA180FSX,ST8000NM0055,8.00156E+12,0,72,15368312,,,89,0,100,12,100,2,88,583307863,,,65,31453,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,60,40,95,10842,100,33,90,20127,40,40,72,15368312,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31425,100,66182541048,100,3.15719E+11,,,,,,,,
2021-04-01,1170A00YF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7822,100,1,100,0,100,0,100,0,99,799,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,105,100,28,,,100,0,100,0,100,0,200,0,,,,,,,,,100,134610945,99,490,100,0,100,0,,,100,539,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,Y8U0A04QF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7758,100,5,100,0,100,0,100,0,70,12215,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,17,100,1,100,10,100,30,,,100,0,100,0,100,0,200,0,,,,,,,,,100,101580801,70,12211,100,0,100,0,,,100,589,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-16,ZLW18TKM,ST14000NM001G,1.4E+13,1,77,167531920,,,99,0,100,1,100,64,90,924800006,,,94,5443,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,80,20,100,524296,,,70,30,,,100,0,100,1591,30,30,,,,,1,116568,1,116568,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4945,100,50811762080,100,89493617710,,,,,,,,
2021-05-17,ZHZ4XS86,ST12000NM0008,1.20001E+13,1,72,16779128,,,92,0,100,7,100,768,88,596326911,,,86,12282,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,46,54,100,2.44819E+11,,,59,41,,,100,3,100,779,41,41,1,16779128,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,12155,100,59406548440,100,1.57164E+11,,,,,,,,
2021-06-10,ZHZ3CBB3,ST14000NM0138,1.40005E+13,1,84,242617666,,,90,0,100,22,100,0,86,434682742,,,98,2582,100,0,,,100,22,,,,,,,,,,,,,,,,,,,,,,,,,,,6,94,100,4295032836,,,76,24,,,100,32,100,181,24,24,2,242617666,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2559,100,39854347879,100,63660345011,,,,,,,,
2021-06-11,3080A040F97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,100,0,100,0,100,7711,100,3,100,0,100,0,100,0,94,2679,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,2,100,14,100,35,,,100,0,100,0,100,0,200,0,,,,,,,,,100,0,95,2272,100,0,100,0,,,100,536,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,Z305DVK2,ST4000DM000,4.00079E+12,0,116,107508464,,,92,0,100,9,100,0,87,587179513,,,49,45068,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,100,0,67,33,100,0,100,0,95,10465,33,33,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44977,100,57281370928,100,2.93294E+11,,,,,,,,
2021-06-29,ZLW15TFW,ST14000NM001G,1.40005E+13,1,82,172666432,,,94,0,100,5,100,8,89,826211137,,,94,5468,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,1,99,2394,25,25,,,,,99,872,99,872,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5006,100,54763906448,100,98243866390,,,,,,,,
2021-04-01,PL1331LAGTUTMH,HGST HMS5C4040ALE640,4.00079E+12,0,100,0,133,104,125,551,100,15,100,0,100,0,113,42,93,50881,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,696,100,696,253,21,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,ZCH0D2KY,ST12000NM0007,1.20001E+13,0,82,169228024,,,91,0,100,7,100,0,82,175052523,,,68,28240,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,79,21,,,100,460,100,1318,21,21,82,169228024,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,28067,100,69439892808,100,3.03777E+11,,,,,,,,
2021-04-01,ZA10XG4C,ST8000DM002,8.00156E+12,0,84,227959536,,,88,0,100,7,100,0,91,5677407818,,,53,41885,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,65,35,93,14664,100,2,78,44624,35,35,1,227959536,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41865,100,91968880856,100,3.10099E+11,,,,,,,,
2021-04-01,ZJV05WN8,ST12000NM0007,1.20001E+13,0,83,184318784,,,91,0,100,7,100,0,86,377181488,,,71,26080,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,484,100,1452,28,28,83,184318784,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25860,100,56932588376,100,2.51602E+11,,,,,,,,
2021-06-05,ZJV0WF1L,ST12000NM0007,1.20001E+13,1,81,116444840,,,89,0,100,48,1,65528,81,140183808,,,75,22043,100,0,,,100,48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,153,100,0,,,72,28,,,100,347,97,6825,28,28,81,116444840,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,21039,100,54703084776,100,2.18607E+11,,,,,,,,
2021-06-02,ZA17ZNMM,ST8000NM0055,8.00156E+12,1,76,113824024,,,89,0,100,10,100,64,89,825003375,,,63,32945,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,100,0,94,6,100,0,100,0,58,42,94,12354,100,54,89,23595,42,42,81,113824024,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32915,100,68039323720,100,2.93717E+11,,,,,,,,
2021-04-07,X890A005F97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,7955,100,12,100,0,100,0,100,0,69,12430,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,69,100,6,100,82,100,27,,,100,0,100,1,100,0,200,0,,,,,,,,,100,236191748,70,12300,100,0,100,0,,,100,573,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-05,ZCH0A37X,ST12000NM0007,1.2E+13,1,83,186457488,,,93,0,100,6,61,23064,90,997077294,,,68,28109,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,458,100,0,,,72,28,,,100,476,100,1465,28,28,83,186457488,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,27869,100,62995043936,100,2.52E+11,,,,,,,,
2021-04-25,ZLW15TFM,ST14000NM001G,1.4E+13,1,75,35481200,,,97,0,100,3,100,48,89,734555541,,,95,5114,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,0,100,972,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4775,100,52418101920,100,85068820848,,,,,,,,
2021-04-26,ZDEB1E6P,ST500LM030,5E+11,1,83,204918112,,,99,0,100,11,86,1438,88,581403976,,,74,23401,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,38305,100,8590065666,100,0,67,33,100,1,100,3,100,37,33,33,,,,,100,24,100,24,200,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,23400,100,59720644320,100,27648911055,,,,,,,100,0
2021-04-01,ZLW0EG0P,ST12000NM001G,1.20001E+13,0,81,129033648,,,98,0,100,2,100,0,90,931135368,,,93,6578,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,71,29,,,100,1,99,3539,29,29,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5979,100,48664868688,100,94775137610,,,,,,,,
2021-06-15,ZA139G2B,ST8000NM0055,8.00156E+12,1,83,204344280,,,86,0,100,7,100,32,96,3797761418,,,60,35385,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,78,22,86,28076,100,0,76,49013,22,22,22,204344280,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,35369,100,76586578720,100,2.78291E+11,,,,,,,,
2021-04-01,D5G0TE7L,HGST HUH721212ALE600,1.20001E+13,0,100,0,130,100,171,389,100,16,100,0,100,0,128,18,99,8260,100,0,,,100,16,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,204,100,204,181,33,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,100,91475282524,100,1.56145E+11,,,,,,,,
2021-04-01,2AGHMV0Y,HGST HUH721212ALN604,1.20001E+13,0,100,0,132,96,100,0,100,1,100,0,100,0,128,18,98,16275,100,0,,,100,1,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,707,100,707,214,28,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,11K0A06WF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,8025,100,1,100,0,100,0,100,0,99,795,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,100,100,31,,,100,0,100,0,100,0,200,0,,,,,,,,,100,102236161,99,481,100,0,100,0,,,100,536,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,PL1331LAHBXANH,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,134,103,100,443,100,5,100,0,100,0,113,42,94,42051,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,435,100,435,214,28,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,ZJV11Y2N,ST12000NM0007,1.20001E+13,0,80,94776760,,,90,0,100,15,100,0,90,899205566,,,76,21547,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,78,22,,,100,404,100,1843,22,22,80,94776760,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,21126,100,46837548712,100,2.00328E+11,,,,,,,,
2021-04-05,ZJV46YE5,ST12000NM0007,1.2E+13,1,81,139093704,,,89,0,100,16,100,0,71,13125751,,,85,13535,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,180,100,942,32,32,81,139093704,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13379,100,67735022816,100,1.96E+11,,,,,,,,
2021-06-03,66HLS2PLS,TOSHIBA MQ01ABF050,5.00108E+11,1,100,0,100,0,100,1309,100,20,100,0,100,0,100,0,8,36823,100,0,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,17,100,1,100,4750,100,29,,,100,0,100,16,100,0,200,0,,,,,,,,,100,0,8,36815,100,0,100,0,,,100,266,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZA21FBSJ,ST10000NM0086,1.00008E+13,0,80,99181880,,,92,0,100,8,100,0,88,698704978,,,65,30989,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,83,17,74,26,71,59017,100,439,100,1580,26,26,80,99181880,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,30796,100,85027466088,100,2.69222E+11,,,,,,,,
2021-04-01,ZA11Q03H,ST8000DM002,8.00156E+12,0,80,110406472,,,95,0,100,3,100,0,93,2024104676,,,55,39458,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,66,34,79,42172,100,2,76,49001,34,34,1,110406472,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39415,100,85710329144,100,2.54415E+11,,,,,,,,
2021-04-01,ZJV0NSTB,ST12000NM0007,1.20001E+13,0,81,133086512,,,90,0,100,9,100,0,88,618531789,,,85,14008,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,334,97,6214,28,28,81,133086512,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13243,100,76286544256,100,1.45077E+11,,,,,,,,
2021-04-01,S301K4ZA,ST4000DM000,4.00079E+12,0,103,5718944,,,91,0,100,37,100,0,88,723932239,,,46,47526,100,0,,,100,37,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,97,3,100,0,100,0,75,25,100,0,100,0,96,9623,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47453,100,62366692888,100,2.5965E+11,,,,,,,,
2021-06-05,Z304JH1S,ST4000DM000,4.00079E+12,1,103,87497688,,,92,0,100,15,94,8264,88,742749103,,,44,49657,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,1,117,100,0,100,0,81,19,100,0,100,0,95,10297,19,19,,,,,100,120,100,120,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49544,100,58241167424,100,3.47021E+11,,,,,,,,
2021-04-01,AAG6A02H,HGST HUH721212ALN604,1.20001E+13,0,100,0,100,0,100,0,100,2,100,0,100,0,100,0,98,19996,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1453,99,1453,222,27,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,2AGMNNWY,HGST HUH721212ALN604,1.20001E+13,1,94,917518,100,0,100,0,100,3,100,0,100,0,100,0,98,18121,100,0,,,100,3,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,670,100,670,240,25,,,100,0,100,2,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Z304JXY3,ST4000DM000,4.00079E+12,0,113,57960040,,,91,0,100,13,100,0,89,858541439,,,46,48041,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,67,33,100,0,100,0,96,9209,33,33,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47938,100,63573699376,100,2.77891E+11,,,,,,,,
2021-04-15,ZHZ3C5TK,ST14000NM0138,1.4E+13,1,72,14433776,,,90,0,100,23,100,64,86,432018019,,,97,2846,100,0,,,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,321,100,0,,,71,29,,,100,29,100,1408,29,29,3,14433776,,,100,384,100,384,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2056,100,36856832925,100,48363714485,,,,,,,,
2021-04-01,5PHKUVPD,HGST HUH721212ALE604,1.20001E+13,0,100,0,132,96,100,0,100,5,100,0,100,0,140,15,100,1233,100,0,,,100,5,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,193,100,193,222,27,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28,Z305B6V4,ST4000DM000,4E+12,1,106,11965904,,,91,0,100,10,100,0,87,656807688,,,48,46356,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,96,9490,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46265,100,58073698720,100,2.79E+11,,,,,,,,
2021-05-15,ZHZ3RCPD,ST12000NM0008,1.20001E+13,1,79,74571000,,,99,0,100,2,100,0,81,123366390,,,85,14011,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,62,38,,,100,42,100,685,38,38,1,74571000,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13899,100,69245606864,100,2.07441E+11,,,,,,,,
2021-06-05,Z304XR03,ST4000DM000,4.00079E+12,1,117,132636680,,,91,0,100,22,100,0,88,756141978,,,47,46624,100,0,,,100,21,,,,,,,,,,,,,,,,,,,,,,,100,0,94,6,100,0,100,0,100,0,70,30,100,0,100,1,96,8996,30,30,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46541,100,57023201984,100,3.1793E+11,,,,,,,,
2021-04-01,ZHZ6C02A,ST12000NM0008,1.20001E+13,0,80,96564248,,,97,0,100,3,100,0,83,220381310,,,91,8593,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,0,100,462,31,31,1,96564248,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8523,100,55857711640,100,1.00245E+11,,,,,,,,
2021-06-19,ZA1395VB,ST8000NM0055,8.00156E+12,1,58,73190896,,,95,0,100,3,86,56633,86,360599254,,,60,35479,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,141,100,0,100,0,66,34,93,15113,100,1,75,50841,34,34,20,73190896,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,35462,100,76665931560,100,3.19508E+11,,,,,,,,
2021-04-17,ZHZ3C64K,ST14000NM0138,1.4E+13,1,75,30973128,,,91,0,100,20,100,8,86,414316349,,,96,3731,100,0,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,212,100,0,,,61,39,,,100,29,98,4186,39,39,3,30973128,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2430,100,39882436979,100,42913348668,,,,,,,,
2021-06-23,ZA13W5P7,ST8000DM002,8.00156E+12,1,53,19116312,,,84,0,100,19,96,17008,93,1867771294,,,56,38781,100,0,,,100,19,,,,,,,,,,,,,,,,,,,,,,,,,100,0,14,86,100,0,100,0,52,48,93,15307,100,9,75,51701,48,48,24,19116312,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,38705,100,81150019704,100,3.01243E+11,,,,,,,,
2021-04-29,ZHZ456AD,ST12000NM0008,1.2E+13,1,75,221183504,,,98,0,100,2,100,2680,88,662891584,,,85,13223,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10,100,0,,,73,27,,,100,198,100,737,27,27,1,221183504,,,100,56,100,56,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13097,100,67771693912,100,1.32E+11,,,,,,,,
2021-06-19,PL2331LAHB10BJ,HGST HMS5C4040BLE640,4.00079E+12,1,85,8912984,135,99,143,541,100,11,100,127,100,0,113,42,95,37372,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,640,100,640,153,39,,,100,148,88,384,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,PL2331LAHDTGGJ,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,135,96,142,541,100,11,100,0,100,0,113,42,95,35478,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,657,100,657,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,ZHZ3HZ6B,ST12000NM0008,1.20001E+13,1,76,44352640,,,92,0,100,7,100,0,89,804740728,,,85,13555,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,66,34,,,100,139,100,708,34,34,1,44352640,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13434,100,62683992192,100,1.97127E+11,,,,,,,,
2021-06-28,S301GPK5,ST4000DM000,4.00079E+12,1,112,44222648,,,92,0,100,22,100,0,86,424309354,,,43,50540,100,0,,,100,20,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,100,0,100,0,100,0,78,22,100,0,100,2,95,11072,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50426,100,65594526088,100,3.01334E+11,,,,,,,,
2021-04-02,X880A094F97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,8044,100,10,100,0,100,0,100,0,70,12338,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,100,5,100,82,100,38,,,100,0,100,1,100,0,200,0,,,,,,,,,100,270139394,70,12191,100,0,100,0,,,100,579,,,,,,,,,,,100,0,,,,,,,,,,,,
